43.258,-36,-14388,6884,-1010,2150,1571,16896,20480,-21761,-0.15433,-0.11395,0.99374,0.73718,0.50515,-0.40324,0.19694
43.646,-780,-13344,7684,-1565,1932,1188,17152,21760,-22017,0,0,0,0,0,0,0
44.042,-684,-13756,7800,389,1340,1839,16640,20736,-23553,0,0,0,0,0,0,0
44.433,-400,-13844,6628,599,234,2408,17664,21248,-22529,-0.30233,0.047414,1.1405,0.79633,-0.22542,-0.55473,-0.085524
44.841,380,-13984,7968,-463,-790,2260,16384,22016,-21761,-0.19936,0.15549,1.0235,0.80208,-0.35338,-0.47494,-0.078908
45.249,64,-13712,9976,603,-1826,-11,17408,19968,-24321,-0.21391,0.14463,1.0402,0.79466,-0.32152,-0.51103,-0.063138
45.646,-2328,-14352,9316,2909,-1028,889,16896,22016,-22785,-0.29361,0.033283,1.1318,0.83779,-0.0022366,-0.54382,0.048495
46.064,-1492,-14428,8260,2119,247,2391,17152,22784,-23041,-0.2109,-0.10937,1.0469,0.75485,0.42935,-0.45766,0.19081
46.462,48,-14144,8708,454,-370,2181,16896,22528,-21249,-0.12187,-0.124,0.94142,0.72079,0.55309,-0.37249,0.1892
46.86,292,-13444,9948,887,-2079,-155,18432,22016,-22273,-0.21878,-0.10915,1.0561,0.7738,0.40262,-0.45046,0.19031
47.27,-1124,-13800,9568,2588,-2792,455,18176,21760,-22529,-0.32834,0.015886,1.1575,0.79855,-0.090939,-0.59218,-0.05807
47.676,-516,-13996,8292,2014,-2018,980,17920,23040,-21249,-0.27825,0.1522,1.0914,0.75562,-0.33129,-0.55281,-0.11699
48.091,-956,-13232,7760,776,-720,1012,17152,22784,-21505,-0.20878,0.18724,1.0266,0.77462,-0.34587,-0.52575,-0.062624
48.513,72,-12928,8308,857,-937,2658,17152,22784,-22529,-0.29755,0.077468,1.1149,0.8033,-0.11192,-0.58478,-0.014859
48.938,-304,-13700,8580,1333,-1554,1967,16640,24320,-20481,-0.30753,0.029485,1.1212,0.82046,0.00081222,-0.57133,0.020632
49.348,-440,-13608,8668,1689,-1969,-589,16896,22016,-22273,-0.1108,0.017252,0.98498,0.86005,0.06816,-0.49922,0.080301
49.775,-1892,-13608,8084,2010,-1770,534,17408,23552,-21249,-0.076201,0.01444,0.9538,0.88495,0.081818,-0.45237,0.074324
50.195,-780,-13564,8312,1675,-1450,1206,17408,22528,-21249,-0.24446,0.016056,1.0981,0.85745,0.074452,-0.50409,0.071586
50.633,-680,-12912,8108,1329,-1321,1378,16128,23296,-20993,-0.35253,0.0061971,1.1599,0.81508,0.042874,-0.57625,0.041678
51.057,-1704,-13888,9524,1801,-273,1932,17152,22784,-20993,-0.30137,0.011384,1.1316,0.83439,0.046187,-0.54642,0.055611
51.495,-532,-13856,9416,1395,-1570,1323,16896,23552,-21249,-0.12438,0.017299,0.99565,0.87523,0.091807,-0.46892,0.075206
51.957,-684,-13312,9192,1381,-1959,-1197,16640,22784,-19969,-0.059251,0.023622,0.92505,0.89242,0.079494,-0.43773,0.075222
52.402,-3148,-13024,8408,2365,-789,126,16640,22784,-19457,-0.16542,0.017835,1.0355,0.87839,0.06669,-0.46668,0.078735
52.846,-1248,-12872,9100,2981,428,1848,17408,22528,-19713,-0.3333,0.00073249,1.1487,0.83172,0.032238,-0.55317,0.03467
53.318,-348,-13316,8892,2122,-433,1339,17152,23296,-19457,-0.33406,0.0011332,1.1499,0.82947,0.031017,-0.55625,0.040006
53.821,-316,-13084,9220,884,-28,-487,15104,24320,-20481,-0.33498,-8.6987e-05,1.149,0.82887,0.028757,-0.55746,0.037387
54.302,-1580,-13172,9748,1106,-1557,429,16128,23296,-19969,-0.33645,0.0013627,1.1489,0.82912,0.026502,-0.55721,0.037101
54.735,-1304,-12392,8152,1500,-1553,1425,15872,23552,-19201,-0.30522,0.085188,1.1305,0.83017,-0.032706,-0.55486,0.043318
55.187,-1048,-12928,11084,2241,-2257,1741,15872,22528,-19201,-0.26884,0.20125,1.1006,0.83536,-0.033154,-0.53417,0.12543
55.639,1228,-12732,9636,6026,-3596,-244,14848,23552,-18689,-0.27257,0.034135,1.1199,0.83521,-0.053256,-0.54678,0.024933
56.106,-1056,-12872,9848,6135,-3534,-740,14336,22528,-18177,0,0,0,0,0,0,0
56.562,-500,-12020,9660,4311,-1658,-67,15872,22528,-16641,-0.27685,-0.13677,1.114,0.82953,-0.020017,-0.55675,-0.038822
57.022,-1288,-12676,11712,5085,-1600,-838,14848,22528,-17665,-0.27974,-0.12642,1.1156,0.83137,-0.020892,-0.55478,-0.024526
57.473,-1060,-12808,11064,5291,-1280,-85,14336,20480,-17665,-0.27999,-0.10933,1.1178,0.83293,-0.015028,-0.55285,-0.018999
57.941,-128,-12872,10124,1820,-1769,-250,14336,21504,-16641,-0.26104,0.12302,1.1064,0.84006,-0.0070012,-0.53881,0.062642
58.406,-152,-11848,11816,-196,-1040,-2323,15872,20992,-16641,-0.24961,0.20927,1.0863,0.84424,0.014019,-0.51862,0.13452
58.873,-900,-12208,13892,1831,-37,-907,13568,21248,-16897,-0.25185,-0.016417,1.1112,0.83968,-0.014001,-0.54139,0.04048
59.338,128,-12484,12676,2439,787,1563,13056,20736,-16897,-0.27817,-0.12161,1.115,0.82587,0.014322,-0.56353,0.013364
59.81,444,-12740,13576,1252,1162,1242,15104,21760,-16897,0,0,0,0,0,0,0
60.269,128,-12752,13216,944,186,-247,13824,20992,-16641,-0.25706,-0.097419,1.118,0.83407,0.017933,-0.54917,0.049209
